Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,MMSI,TIMESTAMP,LAT,LON,NAV_STATUS,SOG,COG,HEADING,RATE_OF_TURN,POSITION_ACCURACY,LENGTH
190,121.5569469,8103.79646,54019.55148,1,10,9,0.16546585,0.889729133,311981000,26/04/2018_11:24:03,13.88987,72.5357,Under way using engine,12.9,139,135,0,LOW QUALITY,
153,73.07366198,4871.577465,25178.07985,1,0.1,9,0.184390889,0.88955914,354149000,26/04/2018_11:24:03,16.78589,67.56178,Under way using engine,15.6,131.9,133,0,HIGH QUALITY,
260,251.6766203,16778.44135,160933.1858,1,6.3,9,0.14144855,0.889933,636015940,26/04/2018_11:24:04,22.96913,66.40819,Under way using engine,14,287,286,0,HIGH QUALITY,
174,98.92125956,6594.750637,39656.62541,1,15.8,9,0.172906193,0.889663325,636015370,26/04/2018_11:24:05,22.61073,69.59603,Under way using engine,10.2,107.5,108,0,HIGH QUALITY,
323,413.8285173,27588.56782,339321.9243,1,14.9,9,0.126906513,0.890050451,419001138,26/04/2018_11:24:05,23.01128,70.22315,Under way using engine,0,262.3,170,0,LOW QUALITY,
255,240.6632288,16044.21525,150485.9337,1,0.1,9,0.142828569,0.889921626,447097000,26/04/2018_11:24:05,10.53435,74.29832,Under way using engine,14.6,145.2,145,0,HIGH QUALITY,
71,11.50626795,767.08453,1573.196688,1,0.1,9,0.270679895,0.888658897,477713600,26/04/2018_11:24:06,14.10341,72.38017,Under way using engine,13.4,320.1,322,-5,HIGH QUALITY,
47,4.135995284,275.7330189,339.0403213,1,0.1,9,0.332687317,0.887849315,375602000,26/04/2018_11:24:06,18.54762,72.23235,Under way using engine,0,179.6,281,19,LOW QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.3,9,0.278642766,0.888563658,419900757,26/04/2018_11:24:07,19.2663,70.94138,Under way using engine,0,261.7,511,-128,HIGH QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.1,9,0.416413256,0.886441567,538005256,26/04/2018_11:24:08,17.19759,66.02632,Under way using engine,16.2,143.9,143,0,HIGH QUALITY,
45,3.708538853,247.2359235,287.862802,1,0.1,9,0.34,0.88774248,235116387,26/04/2018_11:24:08,17.2073,69.89515,Under way using engine,9.4,324,321,0,HIGH QUALITY,
141,60.22879685,4015.253123,18840.28986,1,12.5,9,0.192077112,0.889487583,566737000,26/04/2018_11:24:08,20.43794,71.81672,Under way using engine,1.9,214.9,224,4,HIGH QUALITY,
46,3.918878198,261.2585465,312.6971671,1,0.1,9,0.336284041,0.887797101,431385000,26/04/2018_11:24:10,18.54161,65.44975,Under way using engine,14.5,132.2,129,-1,HIGH QUALITY,
320,405.1118879,27007.45919,328657.676,1,11.2,9,0.1275,0.890045742,240546000,26/04/2018_11:24:10,22.88322,64.16687,Under way using engine,15.6,109,110,0,HIGH QUALITY,
28,1.110803586,74.0535724,47.18861253,1,0.1,9,0.43102867,0.886146711,419000189,26/04/2018_11:24:11,21.73691,87.94202,Restricted manoeuverability,2.7,200.2,191,11,LOW QUALITY,
330,434.5591709,28970.61139,365136.0205,1,9.7,9,0.125553321,0.890061163,370894000,26/04/2018_11:24:12,22.73818,69.69157,Under way using engine,0.1,350.7,271,0,LOW QUALITY,
261,253.9116186,16927.44124,163081.6736,1,7.8,9,0.141177316,0.88993523,419000692,26/04/2018_11:24:13,15.4244,73.64984,Under way using engine,19.3,159.2,511,-128,HIGH QUALITY,
300,349.5629414,23304.19609,263432.5139,1,17.8,9,0.131681434,0.890012362,463054101,26/04/2018_11:24:13,24.65661,66.91983,Under way using engine,1.1,143,32,-127,LOW QUALITY,
67,9.97769946,665.179964,1270.360338,1,4,9,0.278642766,0.888563658,357737000,26/04/2018_11:24:13,12.95646,71.83965,Under way using engine,16.4,315,315,0,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,2,0.3,9,0.16546585,0.889729133,1326,26/04/2018_11:24:14,22.48564,69.84082,Under way using engine,0,276.8,511,-128,LOW QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,419000411,26/04/2018_11:24:14,21.08035,72.62995,Under way using engine,0.2,315.7,310,0,HIGH QUALITY,
164,86.07223073,5738.148715,32186.6581,1,10.9,9,0.178099725,0.88961661,240539000,26/04/2018_11:24:15,16.32257,70.48223,Under way using engine,11.5,136,138,0,HIGH QUALITY,
168,91.09308926,6072.872617,35043.65892,1,0.1,9,0.175966718,0.889635874,477242800,26/04/2018_11:24:16,17.72615,69.68601,Under way using engine,9.8,319,317,0,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,4.8,9,0.272606467,0.888636069,419765000,26/04/2018_11:24:16,13.33013,73.3702,Under way using engine,12.9,324,326,0,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,2.5,9,0.278642766,0.888563658,612316901,26/04/2018_11:24:19,24.83376,66.96996,Under way sailing,0,59.9,282,0,LOW QUALITY,
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,419575000,26/04/2018_11:24:20,19.38443,71.22199,Under way using engine,0.4,360,238,0,LOW QUALITY,
262,256.1574077,17077.16051,165250.0798,1,9.4,9,0.140907636,0.889937447,419001236,26/04/2018_11:24:20,18.71072,73.02533,Under way using engine,0.1,218.8,146,0,HIGH QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.9,9,0.416413256,0.886441567,466016000,26/04/2018_11:24:20,18.94722,72.3042,Under way using engine,7.8,286.6,290,12,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,373728000,26/04/2018_11:24:21,17.32151,69.37676,Under way using engine,16.6,139.2,140,-5,HIGH QUALITY,
174,98.92125956,6594.750637,39656.62541,2,0.1,9,0.172906193,0.889663325,353514000,26/04/2018_11:24:21,22.44068,61.6995,Under way using engine,15.3,300,299,0,LOW QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.2,9,0.285098667,0.888484696,538007479,26/04/2018_11:24:23,21.57148,68.0057,Under way using engine,19.1,149.5,149,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.4,9,0.403190402,0.886694047,572740000,26/04/2018_11:24:24,18.60504,71.02503,Restricted manoeuverability,0.1,50.6,511,-128,LOW QUALITY,
176,101.6102237,6774.014913,41284.5362,1,8.4,9,0.171920965,0.889672114,636015007,26/04/2018_11:24:25,22.63742,69.14405,Under way using engine,14.1,88.2,87,0,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.2,9,0.256608849,0.888821623,477797300,26/04/2018_11:24:25,19.56635,68.13335,Under way using engine,12.7,148,147,0,LOW QUALITY,
261,253.9116186,16927.44124,163081.6736,1,4.7,9,0.141177316,0.88993523,563019900,26/04/2018_11:24:25,15.94772,68.75204,Under way using engine,17.6,311.4,312,0,HIGH QUALITY,
300,349.5629414,23304.19609,263432.5139,1,17.9,9,0.131681434,0.890012362,354971000,26/04/2018_11:24:26,12.74305,80.51532,Under way using engine,14.3,163,167,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,477006700,26/04/2018_11:24:26,21.05852,68.51212,Under way using engine,14.1,332.4,335,0,HIGH QUALITY,
207,148.4551469,9897.009793,72907.83255,1,12.1,9,0.158525817,0.88978936,352823000,26/04/2018_11:24:26,12.11772,74.84116,Under way using engine,12,336,336,0,HIGH QUALITY,
261,253.9116186,16927.44124,163081.6736,1,7.8,9,0.141177316,0.88993523,419000692,26/04/2018_11:24:26,15.42326,73.65027,Under way using engine,20.5,164.1,511,-128,HIGH QUALITY,
164,86.07223073,5738.148715,32186.6581,1,7.4,9,0.178099725,0.88961661,533180177,26/04/2018_11:24:26,15.7761,72.89788,Under way using engine,13.3,339.5,342,0,LOW QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,419000409,26/04/2018_11:24:27,21.08306,72.63236,Under way using engine,0.1,236.3,511,-128,HIGH QUALITY,
177,102.9696816,6864.64544,42115.82898,1,0.1,9,0.171434625,0.889676444,538007720,26/04/2018_11:24:27,22.56718,63.7712,Under way using engine,12.1,114,113,0,HIGH QUALITY,
189,120.0665712,8004.43808,53029.12501,1,10.2,9,0.165903012,0.889725302,419065100,26/04/2018_11:24:28,15.40681,73.80768,default,6.9,156.2,511,-128,LOW QUALITY,
179,105.7186097,7047.907313,43813.55204,1,11.6,9,0.170474199,0.889684979,248274000,26/04/2018_11:24:29,22.76972,63.39721,Under way using engine,18.4,116,116,0,HIGH QUALITY,
225,180.1897095,12012.6473,97493.638,2,0.6,9,0.152052622,0.889844557,419901117,26/04/2018_11:24:29,22.47017,69.08093,Under way using engine,0.1,272.3,511,-128,LOW QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.2,9,0.285098667,0.888484696,538007479,26/04/2018_11:24:29,21.5711,68.00594,Under way using engine,19.1,149.7,149,0,HIGH QUALITY,
40,2.75652947,183.7686313,184.4697922,1,0.2,9,0.360624458,0.887426191,419001104,26/04/2018_11:24:30,18.92588,72.85419,Under way using engine,18.4,304.5,307,-127,HIGH QUALITY,
111,34.03625289,2269.083526,8003.75731,1,9.1,9,0.216482944,0.889250036,463930000,26/04/2018_11:24:30,24.76807,67.33337,Under way using engine,0,105,511,-128,HIGH QUALITY,
68,10.34816741,689.8778273,1341.765027,1,0.1,9,0.276586334,0.888588479,419000205,26/04/2018_11:24:30,18.69247,72.35395,Under way using engine,0.2,354.7,0,0,LOW QUALITY,
179,105.7186097,7047.907313,43813.55204,1,12.4,9,0.170474199,0.889684979,419055100,26/04/2018_11:24:30,22.73847,69.71574,Under way using engine,0.1,9.7,511,-128,LOW QUALITY,
38,2.42113607,161.4090713,151.8483564,1,0.3,9,0.369992888,0.887274726,419900470,26/04/2018_11:24:30,18.71037,72.34005,Under way using engine,0,355.2,511,-128,LOW QUALITY,
315,390.8075259,26053.83506,311405.068,1,15,9,0.128507921,0.890037728,612316901,26/04/2018_11:24:31,24.83376,66.96996,Under way sailing,0,75.3,283,0,LOW QUALITY,
306,365.7611873,24384.07915,281953.6534,1,18.1,9,0.130384048,0.890022757,357869000,26/04/2018_11:24:31,6.665904,77.4985,Under way using engine,11.1,286.1,287,0,HIGH QUALITY,
261,253.9116186,16927.44124,163081.6736,1,1.1,9,0.141177316,0.88993523,563019900,26/04/2018_11:24:32,15.94805,68.75166,Under way using engine,17.7,311.4,312,0,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.1,9,0.278642766,0.888563658,240016000,26/04/2018_11:24:33,14.52282,72.08583,Under way using engine,14.8,314,316,0,HIGH QUALITY,
337,455.8399383,30389.32922,392283.3346,1,13.3,9,0.124242512,0.890071504,477767300,26/04/2018_11:24:33,15.15665,73.10275,Under way using engine,12.1,155.7,154,0,HIGH QUALITY,
66,9.614953251,640.9968834,1201.716611,1,0.3,9,0.28074576,0.888538111,419060900,26/04/2018_11:24:33,18.95048,72.94408,Under way sailing,0,210,511,-128,LOW QUALITY,
63,8.572667084,571.5111389,1011.708121,1,3.4,9,0.287352447,0.888456752,677059100,26/04/2018_11:24:34,21.70511,72.43422,Under way sailing,0,265,511,-128,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,1.8,9,0.16546585,0.889729133,533180177,26/04/2018_11:24:37,15.77668,72.89765,Under way using engine,13.4,339.5,341,0,LOW QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,419000409,26/04/2018_11:24:37,21.08307,72.63236,Under way using engine,0.1,236.3,511,-128,HIGH QUALITY,
207,148.4551469,9897.009793,72907.83255,1,14.4,9,0.158525817,0.88978936,419048800,26/04/2018_11:24:37,22.70322,69.69917,Moored,10.3,183.1,511,-128,LOW QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.1,9,0.137787523,0.889962979,563035400,26/04/2018_11:24:37,22.61508,69.39832,Under way using engine,14.9,255,256,0,HIGH QUALITY,
278,293.5634699,19570.89799,202737.6074,1,0.1,9,0.136792654,0.889971077,413013000,26/04/2018_11:24:37,20.83962,66.3952,Under way using engine,10.9,139.9,141,0,LOW QUALITY,
238,205.2213143,13681.42095,118499.0845,1,8.3,9,0.147841614,0.889879968,677059100,26/04/2018_11:24:38,21.70511,72.4342,Under way sailing,0,237,194,0,LOW QUALITY,
333,443.6120306,29574.13537,376605.165,1,11.6,9,0.124986486,0.890065638,403581000,26/04/2018_11:24:38,22.8148,63.13906,Under way using engine,13.6,114,112,0,LOW QUALITY,
192,124.5681608,8304.544053,56039.1936,1,0.1,9,0.164601792,0.889736691,311024400,26/04/2018_11:24:38,17.42215,72.74107,Under way sailing,10.3,350,353,-8,HIGH QUALITY,
20,0.464588702,30.97258011,12.76392562,1,0.1,9,0.51,0.884192891,419079600,26/04/2018_11:24:38,22.59973,69.79703,Under way using engine,6,239.1,511,-128,LOW QUALITY,
189,120.0665712,8004.43808,53029.12501,1,10,9,0.165903012,0.889725302,355222000,26/04/2018_11:24:39,12.28705,72.43657,Under way using engine,16.3,310,311,0,HIGH QUALITY,
59,7.28871014,485.9140093,793.1536328,1,0.1,9,0.29693348,0.888335713,538001736,26/04/2018_11:24:39,19.18047,70.98361,default,0,317.3,511,-128,LOW QUALITY,
47,4.135995284,275.7330189,339.0403213,1,0.2,9,0.332687317,0.887849315,419686000,26/04/2018_11:24:39,9.139684,76.07417,Under way using engine,13.7,147,147,0,HIGH QUALITY,
189,120.0665712,8004.43808,53029.12501,1,11.2,9,0.165903012,0.889725302,419956766,26/04/2018_11:24:41,22.90161,70.27973,default,5.2,69.8,511,-128,HIGH QUALITY,
187,117.1162267,7807.748447,51086.58897,1,9.7,9,0.166787835,0.889717535,477261600,26/04/2018_11:24:41,22.6378,69.0991,Under way using engine,18.9,246,245,0,LOW QUALITY,
147,66.47854532,4431.903021,21847.59116,1,15.4,9,0.188116334,0.889524644,354600000,26/04/2018_11:24:42,12.68983,73.25832,Under way using engine,17.7,340,342,0,HIGH QUALITY,
193,126.089021,8405.934733,57068.59857,1,10.9,9,0.164174809,0.88974042,677059100,26/04/2018_11:24:42,21.70511,72.43422,Under way sailing,0,340,194,0,LOW QUALITY,
82,16.36518623,1091.012415,2668.472465,1,0.2,9,0.251871047,0.888874877,636091803,26/04/2018_11:24:43,19.74709,70.37859,Under way using engine,17.2,145.1,145,0,LOW QUALITY,
188,118.5863348,7905.755653,52051.50228,1,8.9,9,0.166343659,0.889721436,636015007,26/04/2018_11:24:43,22.63747,69.14539,Under way using engine,14.1,87.9,87,0,HIGH QUALITY,
139,58.22171927,3881.447951,17906.42292,1,14.5,9,0.193454027,0.889474604,563019900,26/04/2018_11:24:43,15.9487,68.75089,Under way using engine,17.7,311.7,312,0,HIGH QUALITY,
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,351126000,26/04/2018_11:24:44,21.62433,67.86631,Under way using engine,19.3,310,441,0,LOW QUALITY,
17,0.303467383,20.23115889,6.738284271,1,8.9,9,0.553172667,0.882772791,457791000,26/04/2018_11:24:44,21.10316,72.51617,Restricted manoeuverability,0,0,511,-128,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,2,0.3,9,0.16546585,0.889729133,1326,26/04/2018_11:24:44,22.48564,69.84082,Under way using engine,0.2,170.6,511,-128,LOW QUALITY,
188,118.5863348,7905.755653,52051.50228,1,0.1,9,0.166343659,0.889721436,563361000,26/04/2018_11:24:44,18.23984,67.897,Under way using engine,17.6,324.8,323,0,LOW QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,419000411,26/04/2018_11:24:44,21.08036,72.62996,Under way using engine,0.3,321.6,310,0,HIGH QUALITY,
230,189.6062307,12640.41538,105235.0001,1,11.2,9,0.150390795,0.889858578,419069800,26/04/2018_11:24:44,22.70905,69.70531,default,11.3,179.6,511,-128,HIGH QUALITY,
325,419.6955362,27979.70241,346563.5024,1,0.1,9,0.126515429,0.890053551,566762000,26/04/2018_11:24:45,21.2064,72.27248,Under way using engine,16.4,25.5,28,-3,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,3.1,9,0.272606467,0.888636069,419227000,26/04/2018_11:24:45,19.38522,71.36301,Restricted manoeuverability,0,181.3,224,8,HIGH QUALITY,
130,49.65663452,3310.442301,14104.15985,1,0.1,9,0.200038458,0.889411858,354149000,26/04/2018_11:24:46,16.78386,67.56412,Under way using engine,15.6,131.7,133,0,HIGH QUALITY,
199,135.4284091,9028.560607,63525.18868,2,16.5,9,0.161680869,0.889762116,538004336,26/04/2018_11:24:46,22.18122,65.28374,Under way using engine,12.7,140.7,143,0,LOW QUALITY,
146,65.41302545,4360.868363,21324.44089,1,0.1,9,0.188759469,0.889518653,566692000,26/04/2018_11:24:47,17.37577,68.62772,Under way using engine,16.8,147.6,150,3,HIGH QUALITY,
225,180.1897095,12012.6473,97493.638,2,0.4,9,0.152052622,0.889844557,419074600,26/04/2018_11:24:47,22.44873,69.66994,Under way using engine,0,0.5,90,-128,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,419900611,26/04/2018_11:24:47,21.0488,72.54671,default,0.5,224.2,511,-128,LOW QUALITY,
186,115.6562355,7710.4157,50134.29093,1,9.4,9,0.167235588,0.889713598,636014516,26/04/2018_11:24:47,12.14294,74.27424,Under way using engine,21.6,156.9,156,0,HIGH QUALITY,
292,328.5840416,21905.60277,240077.2453,1,6.2,9,0.1334731,0.889997951,419000843,26/04/2018_11:24:48,22.65573,69.15987,Under way using engine,12.9,91,90,0,HIGH QUALITY,
228,185.8080563,12387.20375,102088.8023,1,0.1,9,0.151048964,0.889853032,312360000,26/04/2018_11:24:48,18.86776,72.86492,Restricted manoeuverability,0.1,337.3,511,-128,LOW QUALITY,
126,46.09289147,3072.859431,12613.40173,1,13,9,0.203188864,0.88938143,636015980,26/04/2018_11:24:50,22.63817,69.03643,Under way using engine,20,264.2,265,0,HIGH QUALITY,
226,182.0519816,12136.79877,99008.94071,1,14.2,9,0.15171585,0.889847403,563035400,26/04/2018_11:24:50,22.61487,69.39737,Under way using engine,15,255,256,0,HIGH QUALITY,
278,293.5634699,19570.89799,202737.6074,1,0.1,9,0.136792654,0.889971077,419956527,26/04/2018_11:24:50,20.92202,71.51511,default,0.2,239.4,511,-128,LOW QUALITY,
13,0.149245412,9.949694113,2.323982113,1,1.1,9,0.632577146,0.879064588,311291000,26/04/2018_11:24:50,17.61749,69.1868,Under way using engine,12.3,329.4,330,0,LOW QUALITY,
320,405.1118879,27007.45919,328657.676,1,10.9,9,0.1275,0.890045742,232012789,26/04/2018_11:24:51,12.29413,70.68183,Under way using engine,14.3,330.2,332,4,LOW QUALITY,
97,24.6007649,1640.050993,4918.17768,2,0.1,9,0.231579071,0.8890947,565550000,26/04/2018_11:24:52,21.98763,67.54865,Under way using engine,10.5,276,275,0,HIGH QUALITY,
65,9.259891293,617.3260862,1135.769315,1,0.1,9,0.2828971,0.888511803,566237000,26/04/2018_11:24:52,21.57558,69.02987,Under way using engine,13.2,147,148,0,HIGH QUALITY,
86,18.37651586,1225.101057,3175.236358,1,0.1,9,0.245943839,0.88894045,563207000,26/04/2018_11:24:53,20.31853,72.01476,default,0,191.3,511,-128,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,376195000,26/04/2018_11:24:53,19.74293,67.92321,Under way using engine,13,313,314,0,LOW QUALITY,
26,0.917844761,61.18965071,35.44338143,1,0.5,9,0.44729959,0.885797156,431386000,26/04/2018_11:24:54,20.344,66.3163,Under way using engine,12.9,142,144,0,HIGH QUALITY,
330,434.5591709,28970.61139,365136.0205,1,11.7,9,0.125553321,0.890061163,354600000,26/04/2018_11:24:55,12.69077,73.25799,Under way using engine,17.7,340,342,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,572740000,26/04/2018_11:24:55,18.60504,71.02503,Restricted manoeuverability,0,208.5,511,-128,LOW QUALITY,
59,7.28871014,485.9140093,793.1536328,1,0.3,9,0.29693348,0.888335713,470090000,26/04/2018_11:24:57,19.49923,71.41114,Restricted manoeuverability,0.1,268.5,348,0,LOW QUALITY,
128,47.85620189,3190.413459,13344.08011,1,0.1,9,0.201595201,0.889396855,566069000,26/04/2018_11:24:58,20.50398,69.42902,Under way using engine,11.5,339.3,337,0,HIGH QUALITY,
333,443.6120306,29574.13537,376605.165,1,9.5,9,0.124986486,0.890065638,463056101,26/04/2018_11:24:58,24.84423,66.9892,Under way using engine,0,338.5,84,0,HIGH QUALITY,
148,67.5536591,4503.577273,22379.7183,1,10.7,9,0.187479729,0.889530563,419000848,26/04/2018_11:24:59,22.93834,70.23855,Restricted manoeuverability,2.3,216.7,222,0,LOW QUALITY,
47,4.135995284,275.7330189,339.0403213,1,0.3,9,0.332687317,0.887849315,563026900,26/04/2018_11:24:59,19.37351,72.0097,Restricted manoeuverability,0.1,44.4,302,0,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.3,9,0.278642766,0.888563658,419686000,26/04/2018_11:24:59,9.138667,76.0748,Under way using engine,13.7,148,147,0,HIGH QUALITY,
333,443.6120306,29574.13537,376605.165,1,11.5,9,0.124986486,0.890065638,419956766,26/04/2018_11:25:00,22.90176,70.28021,default,5.2,71.1,511,-128,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.2,9,0.278642766,0.888563658,419001205,26/04/2018_11:25:00,17.30463,73.21243,default,0,212.1,311,0,HIGH QUALITY,
81,15.88298078,1058.865385,2551.404479,1,0.3,9,0.253421037,0.888857538,566737000,26/04/2018_11:25:00,20.43749,71.81642,Under way using engine,2.1,208.7,226,13,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,10.2,9,0.16546585,0.889729133,636017055,26/04/2018_11:25:01,22.61295,69.20715,Under way using engine,15.9,116,116,0,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,1.3,9,0.272606467,0.888636069,477147600,26/04/2018_11:25:02,9.60907,71.25943,Under way using engine,21.1,294,293,0,HIGH QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.1,9,0.416413256,0.886441567,538005256,26/04/2018_11:25:02,17.19432,66.02882,Under way using engine,16.2,143.1,143,0,HIGH QUALITY,
92,21.64418334,1442.945556,4058.757505,1,0.1,9,0.237788726,0.889028814,354913000,26/04/2018_11:25:04,11.67932,64.05934,Under way using engine,14.4,287.5,285,0,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,7.7,9,0.137787523,0.889962979,419000779,26/04/2018_11:25:05,11.76245,71.97169,Under way using engine,6.6,130.9,126,-16,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,2,3.2,9,0.16546585,0.889729133,1326,26/04/2018_11:25:05,22.48564,69.84081,Under way using engine,0.1,286,511,-128,LOW QUALITY,
