Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,LAT,LON,SOG,COG,HEADING,RATE_OF_TURN,Source level
174,98.92125956,6594.750637,39656.62541,1,12.7,9,0.172906193,0.889663325,13.49702,60.56559,13.4,104.3,104,0,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,11.63911,73.68887,19.1,157.1,158,0,70.04475946502585
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,10.71619,65.23731,20.4,286.8,287,0,68.54158632843671
126,46.09289147,3072.859431,12613.40173,1,0.2,9,0.203188864,0.88938143,15.97633,68.72083,17.9,320.1,319,0,78.93852370940942
175,100.2607538,6684.050253,40464.83247,1,12.1,9,0.172411468,0.889667741,6.124365,81.09731,0.0,194.7,183,-9,
72,11.90798626,793.8657507,1656.299177,1,1.1,9,0.268793601,0.888681118,6.003967,85.95861,12.1,269.0,269,0,66.36248629748748
262,256.1574077,17077.16051,165250.0798,1,10.8,9,0.140907636,0.889937447,16.76064,67.59134,15.6,130.8,133,0,
199,135.4284091,9028.560607,63525.18868,1,15.9,9,0.161680869,0.889762116,12.6331,74.75155,14.5,326.9,334,17,
67,9.97769946,665.179964,1270.360338,1,0.1,9,0.278642766,0.888563658,7.691381,76.84084,14.0,300.7,302,0,76.10223867052196
24,0.746343082,49.75620543,25.98896987,1,0.1,9,0.465564174,0.885375171,5.864038,81.80001,11.9,268.6,270,-5,65.93003764149051
35,1.965113063,131.0075375,111.0356943,1,0.1,9,0.385523762,0.887011995,10.46002,74.48764,18.7,138.9,140,-3,69.76287797143875
238,205.2213143,13681.42095,118499.0845,1,8.4,9,0.147841614,0.889879968,10.79567,65.0785,11.3,99.8,104,8,61.00449827751621
189,120.0665712,8004.43808,53029.12501,1,10.6,9,0.165903012,0.889725302,15.0175,71.79283,10.3,318.0,315,13,
79,14.94311304,996.207536,2328.321354,1,0.1,9,0.256608849,0.888821623,9.622396,75.86984,13.6,159.2,158,0,77.65759301049891
300,349.5629414,23304.19609,263432.5139,1,17.8,9,0.131681434,0.890012362,5.878767,85.78601,15.4,270.0,271,0,
31,1.442031529,96.13543527,69.79807301,1,0.1,9,0.409641858,0.886572486,10.71633,65.23685,20.4,286.8,287,-3,68.54158632843671
333,443.6120306,29574.13537,376605.165,1,13.5,9,0.124986486,0.890065638,5.565272,86.22222,17.1,269.1,270,0,
78,14.48538936,965.692624,2222.166307,1,8.9,9,0.258248539,0.888803016,6.329327,78.38724,13.8,107.9,103,3,43.22464759769709
91,21.07847477,1405.231651,3900.677739,1,0.1,9,0.239091688,0.889014838,9.65743,75.4445,17.0,324.3,325,0,78.97546203751466
180,107.108104,7140.540267,44680.16785,1,6.5,9,0.17,0.889689184,4.218208,73.48122,0.1,360.0,511,-128,64.93289794036595
315,390.8075259,26053.83506,311405.068,1,15.1,9,0.128507921,0.890037728,6.032082,79.68269,13.4,284.7,287,0,
190,121.5569469,8103.79646,54019.55148,1,3.2,9,0.16546585,0.889729133,11.49058,65.04074,13.7,289.0,288,0,70.33568261509542
70,11.11241561,740.8277073,1493.117592,1,2.2,9,0.272606467,0.888636069,12.75425,74.4606,6.0,54.0,290,127,63.02973009984335
183,111.3368498,7422.456653,47352.14884,1,12.7,9,0.168600799,0.889701563,5.807117,80.94721,15.0,272.0,272,0,
250,229.9184786,15327.89857,140521.2854,1,12.0,9,0.144249783,0.88990987,11.22556,71.24835,12.6,286.9,291,0,
68,10.34816741,689.8778273,1341.765027,1,0.1,9,0.276586334,0.888588479,11.6972,63.2306,17.7,288.2,287,-3,76.24297982338564
102,27.77305436,1851.536957,5899.521184,1,3.2,9,0.225831796,0.889154632,11.34612,65.91783,11.5,106.0,108,0,64.77625225633504
64,8.91247548,594.165032,1072.454364,1,0.2,9,0.285098667,0.888484696,10.65799,64.65197,12.8,288.2,290,0,72.65561028665192
190,121.5569469,8103.79646,54019.55148,1,9.0,9,0.16546585,0.889729133,6.279083,78.50959,10.4,101.9,93,0,
49,4.590778014,306.0518676,396.470372,1,0.3,9,0.325827048,0.887947161,9.167334,75.4168,19.4,141.0,141,0,68.31791865795418
226,182.0519816,12136.79877,99008.94071,1,14.2,9,0.15171585,0.889847403,11.70683,63.20887,18.7,282.4,282,0,
164,86.07223073,5738.148715,32186.6581,1,10.9,9,0.178099725,0.88961661,7.311397,78.79409,6.5,88.3,57,0,
175,100.2607538,6684.050253,40464.83247,1,11.9,9,0.172411468,0.889667741,12.98485,71.81053,16.5,314.0,316,0,
77,14.03576414,935.7176093,2119.509615,1,4.5,9,0.259920068,0.888783952,6.5005,82.04424,14.2,183.5,187,0,60.30489269900074
91,21.07847477,1405.231651,3900.677739,1,0.2,9,0.239091688,0.889014838,9.657813,75.44421,17.0,324.3,325,0,75.96512037881533
190,121.5569469,8103.79646,54019.55148,1,10.2,9,0.16546585,0.889729133,3.902567,70.9075,10.3,70.0,68,-8,
323,413.8285173,27588.56782,339321.9243,1,14.9,9,0.126906513,0.890050451,12.63377,74.7512,14.6,328.8,337,19,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,6.072865,79.63881,13.0,293.1,296,4,75.66595194535125
229,187.7018765,12513.45843,103653.5595,1,10.6,9,0.150718802,0.889855815,7.015723,79.77424,0.5,5.1,117,0,
64,8.91247548,594.165032,1072.454364,1,1.0,9,0.285098667,0.888484696,6.691787,78.64668,14.5,126.6,123,0,65.65999641270626
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,8.882517,73.08568,18.4,284.5,288,0,74.72277479647694
200,137.0207776,9134.718507,64648.87033,1,15.2,9,0.161276161,0.889765623,6.924568,79.83638,0.0,17.5,142,-128,
195,129.1613023,8610.753487,59167.05069,1,8.9,9,0.163330717,0.889747779,14.94133,66.39695,13.2,183.1,181,0,51.49935322877846
168,91.09308926,6072.872617,35043.65892,1,0.1,9,0.175966718,0.889635874,7.890666,82.37905,12.7,16.0,17,0,84.51007188769616
64,8.91247548,594.165032,1072.454364,1,3.6,9,0.285098667,0.888484696,14.43403,73.96664,8.8,334.0,336,0,59.81569138246382
91,21.07847477,1405.231651,3900.677739,1,0.1,9,0.239091688,0.889014838,9.658147,75.44398,17.0,323.9,325,0,78.97546203751466
81,15.88298078,1058.865385,2551.404479,1,0.3,9,0.253421037,0.888857538,9.788585,69.1161,13.0,285.5,291,0,73.1203695736678
250,229.9184786,15327.89857,140521.2854,1,13.7,9,0.144249783,0.88990987,12.39687,72.22512,11.9,308.0,310,0,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,12.96549,73.74468,15.1,148.3,150,3,75.66595194535125
196,130.712745,8714.183,60236.288,1,11.0,9,0.162913524,0.88975141,6.850317,82.18868,13.4,183.0,186,0,
59,7.28871014,485.9140093,793.1536328,1,0.3,9,0.29693348,0.888335713,8.475166,82.64899,13.2,198.0,198,0,70.11574550507113
61,7.915714386,527.7142924,897.6695056,1,0.1,9,0.292025151,0.888398181,9.033285,63.84273,10.6,84.7,511,-128,75.20692639021296
174,98.92125956,6594.750637,39656.62541,1,12.9,9,0.172906193,0.889663325,13.44967,70.85484,12.7,326.0,326,-13,
189,120.0665712,8004.43808,53029.12501,1,11.1,9,0.165903012,0.889725302,15.01833,71.79217,10.3,318.0,315,-7,
177,102.9696816,6864.64544,42115.82898,1,0.1,9,0.171434625,0.889676444,11.63706,73.68975,19.1,157.3,158,0,84.96807511715348
183,111.3368498,7422.456653,47352.14884,1,11.6,9,0.168600799,0.889701563,13.34943,72.95165,12.0,150.7,152,0,
225,180.1897095,12012.6473,97493.638,1,0.1,9,0.152052622,0.889844557,11.4105,74.74452,14.4,334.9,334,9,87.04860437166863
238,205.2213143,13681.42095,118499.0845,1,8.3,9,0.147841614,0.889879968,10.81953,73.67677,0.0,304.0,184,0,61.67656366198873
179,105.7186097,7047.907313,43813.55204,1,11.9,9,0.170474199,0.889684979,5.716473,80.50337,12.9,89.1,90,0,
52,5.32510227,355.006818,495.3055885,1,0.3,9,0.316288573,0.888079526,8.718139,81.43336,1.0,321.3,244,-5,68.89613990333088
62,8.240426732,549.3617821,953.4674075,1,2.2,9,0.289660535,0.888427929,6.328947,78.38847,13.9,107.2,103,2,61.87447840491828
199,135.4284091,9028.560607,63525.18868,1,16.0,9,0.161680869,0.889762116,12.6345,74.75083,14.5,333.1,338,3,
64,8.91247548,594.165032,1072.454364,1,2.7,9,0.285098667,0.888484696,14.53598,70.15507,12.4,134.5,133,0,61.23344866384929
274,283.9511963,18930.07975,192862.0829,1,8.9,9,0.137787523,0.889962979,4.218204,73.48122,0.0,360.0,511,-128,54.41318270185644
35,1.965113063,131.0075375,111.0356943,1,0.4,9,0.385523762,0.887011995,9.954982,76.26643,0.0,229.5,315,11,63.74190272520701
190,121.5569469,8103.79646,54019.55148,1,1.9,9,0.16546585,0.889729133,11.49101,65.0396,13.6,290.6,288,0,72.75832661592221
207,148.4551469,9897.009793,72907.83255,1,12.1,9,0.158525817,0.88978936,5.69041,81.10067,12.6,89.9,90,0,
176,101.6102237,6774.014913,41284.5362,1,7.1,9,0.171920965,0.889672114,4.960979,73.46191,0.0,0.3,511,-128,63.47337490521228
250,229.9184786,15327.89857,140521.2854,1,11.8,9,0.144249783,0.88990987,11.3458,65.91887,11.5,106.0,108,0,
333,443.6120306,29574.13537,376605.165,1,9.4,9,0.124986486,0.890065638,6.12004,82.12933,14.2,226.8,227,0,
68,10.34816741,689.8778273,1341.765027,1,0.1,9,0.276586334,0.888588479,11.5555,72.6232,12.3,303.0,306,0,76.24297982338564
37,2.262919394,150.8612929,137.209735,1,0.6,9,0.374959457,0.887192328,8.451366,74.04723,14.5,116.5,115,0,62.53553668133519
59,7.28871014,485.9140093,793.1536328,1,2.6,9,0.29693348,0.888335713,13.96762,71.32189,10.2,339.8,340,0,60.63139526305893
199,135.4284091,9028.560607,63525.18868,1,15.7,9,0.161680869,0.889762116,5.81745,80.43182,8.8,272.0,272,0,
67,9.97769946,665.179964,1270.360338,1,2.5,9,0.278642766,0.888563658,12.96484,73.74509,15.1,148.3,150,1,62.028748113596365
198,133.8462878,8923.085853,62415.26151,1,9.0,9,0.16208864,0.889758578,14.10612,68.22752,12.9,318.0,316,0,
250,229.9184786,15327.89857,140521.2854,1,12.3,9,0.144249783,0.88990987,11.11414,61.18285,16.9,105.9,105,0,
107,31.16405894,2077.603929,7012.329651,1,0.1,9,0.220492228,0.889209433,7.839862,82.44035,13.9,203.6,201,0,80.46564776055489
170,93.66279258,6244.186172,36536.92149,1,8.4,9,0.174928557,0.889645211,5.666983,80.38962,12.4,104.3,105,0,58.088880107343456
333,443.6120306,29574.13537,376605.165,1,9.2,9,0.124986486,0.890065638,12.98615,71.80921,16.5,314.0,316,0,
292,328.5840416,21905.60277,240077.2453,1,6.2,9,0.1334731,0.889997951,5.62765,80.24411,12.3,191.3,191,-5,69.61957598108283
330,434.5591709,28970.61139,365136.0205,1,13.5,9,0.125553321,0.890061163,13.18892,73.06925,13.4,326.0,329,0,
200,137.0207776,9134.718507,64648.87033,1,10.4,9,0.161276161,0.889765623,5.809728,80.26208,18.5,281.3,281,0,
199,135.4284091,9028.560607,63525.18868,1,15.7,9,0.161680869,0.889762116,12.63523,74.75048,14.6,335.1,336,-17,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,10.66818,75.08839,13.3,151.5,150,0,75.66595194535125
107,31.16405894,2077.603929,7012.329651,1,0.1,9,0.220492228,0.889209433,7.845067,62.83088,0.8,241.9,335,0,80.46564776055489
117,38.61343457,2574.228971,9671.391141,1,2.5,9,0.210859049,0.88930622,9.444279,73.66909,16.3,301.9,305,6,67.20544679409059
60,7.59848933,506.5659553,844.25217,1,0.2,9,0.294448637,0.888367459,8.425263,72.66559,14.2,332.8,336,-9,72.0381209746384
59,7.28871014,485.9140093,793.1536328,1,7.6,9,0.29693348,0.888335713,7.365668,82.01899,11.3,165.5,165,0,52.07604707930792
82,16.36518623,1091.012415,2668.472465,1,0.1,9,0.251871047,0.888874877,9.450878,71.68349,12.4,282.9,284,3,78.0064692171494
180,107.108104,7140.540267,44680.16785,1,14.5,9,0.17,0.889689184,12.73143,73.24313,17.7,340.0,342,0,
366,549.9027308,36660.18205,519768.688,1,18.2,9,0.119218768,0.890110824,10.71752,65.233,20.4,286.7,287,-1,
226,182.0519816,12136.79877,99008.94071,1,14.2,9,0.15171585,0.889847403,11.7075,63.20566,18.8,282.0,282,3,
166,88.56293663,5904.195775,33593.81389,1,0.1,9,0.177023584,0.889626343,11.49146,65.03838,13.7,291.8,288,0,84.4046814714751
38,2.42113607,161.4090713,151.8483564,1,0.3,9,0.369992888,0.887274726,8.409467,69.49693,11.6,224.0,226,0,65.81267974576652
64,8.91247548,594.165032,1072.454364,1,3.6,9,0.285098667,0.888484696,6.917683,78.13795,14.4,116.0,117,0,59.81569138246382
59,7.28871014,485.9140093,793.1536328,1,0.4,9,0.29693348,0.888335713,9.207296,75.35761,16.5,320.9,323,0,68.86613770141851
228,185.8080563,12387.20375,102088.8023,1,9.7,9,0.151048964,0.889853032,5.690398,81.10189,12.6,90.4,90,0,
175,100.2607538,6684.050253,40464.83247,1,12.1,9,0.172411468,0.889667741,12.98683,71.80848,16.5,314.0,316,0,
229,187.7018765,12513.45843,103653.5595,1,0.8,9,0.150718802,0.889855815,11.40522,73.51814,14.6,306.0,310,0,78.16583434462548
97,24.6007649,1640.050993,4918.17768,1,0.1,9,0.231579071,0.8890947,10.84447,74.56734,13.3,327.0,327,0,79.5653681051594
66,9.614953251,640.9968834,1201.716611,1,8.9,9,0.28074576,0.888538111,7.17035,78.08186,12.8,126.0,125,0,41.6457518277301
128,47.85620189,3190.413459,13344.08011,1,5.6,9,0.201595201,0.889396855,5.842667,81.7662,17.0,269.0,270,0,63.411803853688866
228,185.8080563,12387.20375,102088.8023,1,12.3,9,0.151048964,0.889853032,5.809048,80.2178,11.0,271.5,271,0,
262,256.1574077,17077.16051,165250.0798,1,10.8,9,0.140907636,0.889937447,7.47419,75.75824,11.2,109.6,118,0,
26,0.917844761,61.18965071,35.44338143,1,0.6,9,0.44729959,0.885797156,9.660445,75.44226,17.0,322.9,324,0,58.969134485564744
289,320.8986836,21393.24557,231703.8244,1,9.7,9,0.134164079,0.889992376,11.95883,72.76463,15.8,313.7,316,-5,
63,8.572667084,571.5111389,1011.708121,1,4.5,9,0.287352447,0.888456752,6.073852,79.6366,13.0,293.5,296,-5,58.40354202674111
183,111.3368498,7422.456653,47352.14884,1,0.1,9,0.168600799,0.889701563,10.31153,74.54617,12.2,140.8,142,0,85.25960586904853
222,174.6658481,11644.38987,93045.05438,1,13.8,9,0.153076557,0.889835887,11.11364,61.18463,17.0,105.8,105,0,
226,182.0519816,12136.79877,99008.94071,1,15.4,9,0.15171585,0.889847403,6.380365,79.16231,8.2,303.4,306,0,
153,73.07366198,4871.577465,25178.07985,1,0.1,9,0.184390889,0.88955914,7.523267,67.12572,11.7,188.0,186,0,83.68422045082198
79,14.94311304,996.207536,2328.321354,1,0.4,9,0.256608849,0.888821623,9.332421,72.87664,17.3,347.0,90,0,71.63661776426719
49,4.590778014,306.0518676,396.470372,1,0.6,9,0.325827048,0.887947161,9.163934,75.4195,19.4,141.0,141,0,65.30649256496189
64,8.91247548,594.165032,1072.454364,1,3.6,9,0.285098667,0.888484696,6.941848,77.35992,7.6,289.8,291,9,59.81569138246382
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,4.191432,73.47519,0.1,205.3,511,-128,62.87346796170987
183,111.3368498,7422.456653,47352.14884,1,12.7,9,0.168600799,0.889701563,12.39815,72.2234,11.8,309.0,310,0,
125,45.22511193,3015.007462,12258.87945,1,0.1,9,0.204,0.889373552,10.13181,75.02495,11.3,325.6,328,0,81.87703572583936
61,7.915714386,527.7142924,897.6695056,1,0.1,9,0.292025151,0.888398181,9.035684,73.21872,16.6,130.0,131,0,75.20692639021296
179,105.7186097,7047.907313,43813.55204,1,12.4,9,0.170474199,0.889684979,12.1971,61.08792,13.3,103.0,102,0,
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,4.7485,76.06156,11.2,92.0,88,0,62.87346796170987
180,107.108104,7140.540267,44680.16785,1,14.6,9,0.17,0.889689184,5.8658,79.5107,12.6,121.0,119,0,
63,8.572667084,571.5111389,1011.708121,1,3.3,9,0.287352447,0.888456752,10.718,65.23135,20.3,286.7,287,0,60.110899093651255
80,15.40896654,1027.264436,2438.044155,1,0.1,9,0.255,0.888839792,7.592105,77.43975,9.9,310.1,309,-4,77.77545846606169
289,320.8986836,21393.24557,231703.8244,1,9.0,9,0.134164079,0.889992376,11.95954,72.76386,15.8,313.6,316,0,
67,9.97769946,665.179964,1270.360338,1,0.1,9,0.278642766,0.888563658,9.125834,74.424,18.7,301.0,301,0,76.10223867052196
29,1.215555418,81.03702787,54.01861487,1,0.1,9,0.423531947,0.886300107,10.43842,64.81395,21.3,286.2,286,0,67.86571081300637
189,120.0665712,8004.43808,53029.12501,1,10.3,9,0.165903012,0.889725302,7.03528,79.84513,0.1,20.0,241,0,
250,229.9184786,15327.89857,140521.2854,1,12.2,9,0.144249783,0.88990987,11.34522,65.92097,11.5,105.0,108,0,
63,8.572667084,571.5111389,1011.708121,1,3.3,9,0.287352447,0.888456752,10.71816,65.2308,20.3,286.7,287,0,60.110899093651255
174,98.92125956,6594.750637,39656.62541,1,16.0,9,0.172906193,0.889663325,3.7552,83.72872,11.4,114.0,121,0,
146,65.41302545,4360.868363,21324.44089,1,0.1,9,0.188759469,0.889518653,7.777884,76.23541,10.9,288.0,290,0,83.26824491483711
56,6.403622523,426.9081682,653.1604565,1,1.0,9,0.304783295,0.888233746,8.11993,61.89436,7.5,17.4,16,7,64.37873988990208
47,4.135995284,275.7330189,339.0403213,1,0.2,9,0.332687317,0.887849315,9.1537,75.68197,11.6,149.0,144,0,69.67178107633147
180,107.108104,7140.540267,44680.16785,1,8.2,9,0.17,0.889689184,5.809057,80.21677,11.1,270.5,271,0,59.84496075744388
315,390.8075259,26053.83506,311405.068,1,14.8,9,0.128507921,0.890037728,6.074318,79.63554,13.0,293.5,296,4,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,11.64418,69.56715,13.4,224.6,225,0,70.04475946502585
337,455.8399383,30389.32922,392283.3346,1,12.1,9,0.124242512,0.890071504,7.015865,79.77425,0.5,5.1,117,0,
75,13.16068149,877.378766,1924.415591,1,0.1,9,0.263362868,0.888744383,7.614377,76.4562,12.3,324.6,324,-4,77.16939474504203
250,229.9184786,15327.89857,140521.2854,1,12.1,9,0.144249783,0.88990987,11.18746,64.08725,12.6,289.3,287,0,
164,86.07223073,5738.148715,32186.6581,1,12.1,9,0.178099725,0.88961661,7.301883,76.95016,11.9,297.0,300,0,
45,3.708538853,247.2359235,287.862802,1,0.1,9,0.34,0.88774248,7.643995,77.48835,10.6,303.5,304,0,72.25579011911401
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,10.43877,64.81271,21.2,285.4,286,0,68.86216464187709
59,7.28871014,485.9140093,793.1536328,1,1.6,9,0.29693348,0.888335713,7.341405,77.74395,14.4,147.1,150,0,62.821448757152176
199,135.4284091,9028.560607,63525.18868,1,7.5,9,0.161680869,0.889762116,11.11312,61.18647,16.9,105.9,105,0,63.484317369835146
261,253.9116186,16927.44124,163081.6736,1,4.7,9,0.141177316,0.88993523,7.198865,78.06693,9.8,302.6,300,0,70.92692041845842
117,38.61343457,2574.228971,9671.391141,1,13.1,9,0.210859049,0.88930622,7.674155,77.27443,14.7,127.4,127,0,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,9.03351,63.84569,10.5,86.7,511,-128,85.58691192091233
157,77.66386529,5177.591019,27587.3383,1,12.2,9,0.182026806,0.88958085,6.472953,78.70789,12.0,111.4,107,7,
193,126.089021,8405.934733,57068.59857,1,10.9,9,0.164174809,0.88974042,10.7576,64.54171,14.7,288.9,288,-5,
186,115.6562355,7710.4157,50134.29093,1,9.4,9,0.167235588,0.889713598,5.716532,80.50704,12.9,89.4,90,0,
259,249.4524053,16630.16035,158804.5138,1,0.1,9,0.141721354,0.889930754,11.55288,63.47758,19.6,284.0,284,0,88.24987007260611
80,15.40896654,1027.264436,2438.044155,1,0.1,9,0.255,0.888839792,7.592753,77.439,9.9,309.5,309,7,77.77545846606169
180,107.108104,7140.540267,44680.16785,1,10.2,9,0.17,0.889689184,6.033215,79.67775,13.4,278.4,278,0,
226,182.0519816,12136.79877,99008.94071,1,15.3,9,0.15171585,0.889847403,6.33533,79.20687,14.5,117.6,116,0,
30,1.325937091,88.39580607,61.54115999,1,0.1,9,0.416413256,0.886441567,7.628012,77.51249,10.6,305.2,305,0,68.20969807957493
20,0.464588702,30.97258011,12.76392562,1,0.1,9,0.51,0.884192891,22.59986,69.79726,6.0,243.2,511,-128,64.04131471735076
148,67.5536591,4503.577273,22379.7183,1,10.4,9,0.187479729,0.889530563,22.90151,70.27946,5.2,69.6,511,-128,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,9.422455,73.7037,16.2,301.6,304,-3,85.58691192091233
205,145.1366913,9675.77942,70476.95402,1,1.8,9,0.159297237,0.889782719,16.1419,66.62586,18.0,140.6,141,4,73.65874400825903
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,22.61517,69.39868,14.9,255.0,256,0,62.87346796170987
333,443.6120306,29574.13537,376605.165,1,11.6,9,0.124986486,0.890065638,12.20567,61.05359,13.4,104.0,102,0,
255,240.6632288,16044.21525,150485.9337,1,0.1,9,0.142828569,0.889921626,21.10648,72.65983,0.0,216.1,511,-128,88.11768357452092
144,63.31070637,4220.713758,20304.72151,1,11.9,9,0.190065778,0.889506453,12.28677,72.43692,16.3,310.0,311,0,
146,65.41302545,4360.868363,21324.44089,1,13.7,9,0.188759469,0.889518653,13.50493,72.79882,14.0,155.3,153,0,
196,130.712745,8714.183,60236.288,1,2.3,9,0.162913524,0.88975141,24.67033,65.5747,9.1,99.0,103,0,72.16686183680268
190,121.5569469,8103.79646,54019.55148,2,1.9,9,0.16546585,0.889729133,22.48564,69.84082,0.0,279.1,511,-128,69.7480266592824
189,120.0665712,8004.43808,53029.12501,1,11.2,9,0.165903012,0.889725302,12.43873,60.20375,15.8,109.4,108,0,
250,229.9184786,15327.89857,140521.2854,1,13.3,9,0.144249783,0.88990987,22.88265,64.16855,15.6,109.0,110,0,
40,2.75652947,183.7686313,184.4697922,1,0.1,9,0.360624458,0.887426191,18.92612,72.85382,18.6,302.1,305,0,71.09357024266686
144,63.31070637,4220.713758,20304.72151,1,0.1,9,0.190065778,0.889506453,20.21806,68.39136,6.7,299.5,297,0,83.14541330875628
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,21.06691,66.3127,12.9,62.4,64,-1,70.04475946502585
333,443.6120306,29574.13537,376605.165,1,12.9,9,0.124986486,0.890065638,11.95432,74.59869,10.6,173.8,171,0,
166,88.56293663,5904.195775,33593.81389,2,0.1,9,0.177023584,0.889626343,22.48919,69.84901,0.4,330.7,511,-128,81.39438151483529
238,205.2213143,13681.42095,118499.0845,1,8.4,9,0.147841614,0.889879968,21.70511,72.43422,0.0,247.0,194,0,61.00449827751621
